Date,Price
2016-01-07,126
2016-01-10,126
2016-01-11,124
2016-01-12,122
2016-01-13,128
2016-01-14,124
2016-01-17,120
2016-01-18,120
2016-01-19,126
2016-01-21,118
2016-01-27,122
2016-01-28,118
2016-01-31,126
2016-02-02,128
2016-02-04,126
2016-02-09,122
2016-02-10,122
2016-02-11,124
2016-02-15,128
2016-02-16,126
2016-02-17,128
2016-02-21,120
2016-02-22,122
2016-02-24,122
2016-03-01,132
2016-03-02,136
2016-03-03,132
2016-03-06,140
2016-03-07,136
2016-03-08,136
2016-03-13,132
2016-03-14,132
2016-03-15,132
2016-03-16,134
2016-03-17,130
2016-03-20,134
2016-03-22,132
2016-03-24,132
2016-03-27,130
2016-03-30,130
2016-04-03,134
2016-04-07,132
2016-04-11,132
2016-04-12,132
2016-04-13,132
2016-04-14,132
2016-04-17,132
2016-04-20,132
2016-04-21,134
2016-04-24,134
2016-04-25,136
2016-04-26,134
2016-04-27,138
2016-04-28,138
2016-05-02,140
2016-05-04,138
2016-05-08,138
2016-05-09,148
2016-05-10,158
2016-05-11,168
2016-05-12,178
2016-05-15,168
2016-05-16,158
2016-05-17,166
2016-05-18,156
2016-05-19,152
2016-05-22,162
2016-05-23,158
2016-05-26,156
2016-05-30,156
2016-05-31,166
2016-06-02,176
2016-06-05,186
2016-06-06,196
2016-06-07,206
2016-06-08,206
2016-06-09,198
2016-06-12,188
2016-06-13,194
2016-06-14,202
2016-06-15,192
2016-06-16,188
2016-06-19,194
2016-06-20,186
2016-06-22,190
2016-06-23,198
2016-06-26,202
2016-06-27,194
2016-06-29,186
2016-06-30,188
2016-07-03,198
2016-07-04,200
2016-07-10,210
2016-07-11,202
2016-07-12,198
2016-07-13,200
2016-07-14,202
2016-07-17,212
2016-07-18,214
2016-07-19,210
2016-07-20,206
2016-07-21,206
2016-07-24,206
2016-07-25,206
2016-07-27,206
2016-07-28,206
2016-07-31,210
2016-08-01,220
2016-08-02,218
2016-08-03,214
2016-08-04,224
