Date,Price
2013-06-19,21.15
2013-06-22,20.95
2013-06-23,20.9
2013-06-24,20.75
2013-06-25,20.75
2013-06-26,20.6
2013-06-30,20.55
2013-07-01,20.65
2013-07-02,20.7
2013-07-03,20.6
2013-07-04,20.6
2013-07-07,20.65
2013-07-08,20.7
2013-07-09,20.85
2013-07-10,20.95
2013-07-11,20.9
2013-07-14,20.9
2013-07-15,20.95
2013-07-16,21.2
2013-07-17,21.5
2013-07-18,21.85
2013-07-21,22.35
2013-07-22,22.85
2013-07-23,23.35
2013-07-24,23.1
2013-07-25,23
2013-07-28,23
2013-07-29,23.15
2013-07-30,24.25
2013-07-31,23.75
2013-08-01,24
2013-08-04,24.7
2013-08-05,24.6
2013-08-13,24.3
2013-08-14,24.3
2013-08-15,24.15
2013-08-18,24.1
2013-08-19,24.3
2013-08-20,24.85
2013-08-21,25
2013-08-22,24.9
2013-08-25,25.1
2013-08-26,24.5
2013-08-27,23.75
2013-08-28,24.1
2013-08-29,23.85
2013-09-01,24.4
2013-09-02,24.6
2013-09-03,23.95
2013-09-04,23.85
2013-09-05,23.75
2013-09-08,24
2013-09-09,24.3
2013-09-10,26.7
2013-09-11,26.6
2013-09-12,28.5
2013-09-15,27.8
2013-09-16,27.6
2013-09-17,26.9
2013-09-18,27
2013-09-19,26.8
2013-09-24,27.6
2013-09-25,27.8
2013-09-26,27.3
2013-09-29,27.1
2013-09-30,26.9
2013-10-01,27.2
2013-10-02,27.1
2013-10-03,27.2
2013-10-06,27.2
2013-10-07,27.1
2013-10-08,27.1
2013-10-09,26.8
2013-10-10,27
2013-10-20,27.2
2013-10-21,27.1
2013-10-22,27.1
2013-10-23,27
2013-10-24,27.1
2013-10-27,28.5
2013-10-28,28.2
2013-10-29,27.9
2013-10-30,28.1
2013-10-31,29.1
2013-11-03,29.5
2013-11-04,29.4
2013-11-05,29.5
2013-11-06,30.1
2013-11-07,30.6
2013-11-10,30.7
2013-11-11,30.6
2013-11-12,30.6
2013-11-13,30.5
2013-11-14,30.4
2013-11-17,31.3
2013-11-18,31
2013-11-19,30.8
2013-11-20,32
2013-11-21,32.1
2013-11-24,32.5
2013-11-25,32
2013-11-26,32.1
2013-11-27,30.7
2013-11-28,30.7
2013-12-01,30.9
2013-12-02,30.7
2013-12-03,30.8
2013-12-04,30.5
2013-12-05,30.5
2013-12-08,30.6
2013-12-09,30.3
2013-12-10,30.4
2013-12-11,29.9
2013-12-12,29.6
2013-12-15,30.1
2013-12-16,30.3
2013-12-17,30.2
2013-12-18,30.7
2013-12-19,30.7
2013-12-22,32
2013-12-23,32.2
2013-12-24,32.8
2013-12-25,32.7
2013-12-26,33.1
2013-12-29,33.9
2013-12-30,33.5
2013-12-31,34.9
2014-01-01,34
2014-01-02,33.6
2014-01-05,32.9
2014-01-06,32.2
2014-01-07,32.5
2014-01-08,32.5
2014-01-09,31.9
2014-01-12,31.9
2014-01-13,32.7
2014-01-14,32.9
2014-01-15,32
2014-01-16,31.9
2014-01-19,31
2014-01-20,30.5
2014-01-21,31.6
2014-01-22,28.7
2014-01-23,27.3
2014-01-26,27.4
2014-01-27,27.4
2014-01-28,27.6
2014-01-29,27.6
2014-01-30,27.5
2014-02-02,27
2014-02-03,26.7
2014-02-04,26
2014-02-05,27.2
2014-02-06,27
2014-02-09,27.5
2014-02-10,28.2
2014-02-11,28.8
2014-02-12,29.4
2014-02-13,28.9
2014-02-16,31.7
2014-02-17,31.6
2014-02-18,31.4
2014-02-19,31.2
2014-02-20,30.8
2014-02-23,30.9
2014-02-24,31.7
2014-02-25,31.7
2014-02-26,31.2
2014-02-27,31.2
2014-03-02,30.8
2014-03-03,31.1
2014-03-04,33.4
2014-03-05,33.6
2014-03-06,32.8
2014-03-09,33
2014-03-10,33.1
2014-03-11,33.5
2014-03-12,35.1
2014-03-13,35.2
2014-03-16,35.8
2014-03-17,35.6
2014-03-18,35.1
2014-03-19,35
2014-03-20,36.3
2014-03-23,37.2
2014-03-24,34
2014-03-25,33.4
2014-03-26,34.2
2014-03-27,33.3
2014-03-30,33.8
2014-03-31,33.4
2014-04-01,33.3
2014-04-02,33
2014-04-03,33.5
2014-04-06,33.8
2014-04-07,33.3
2014-04-08,33.6
2014-04-09,33.3
2014-04-10,33.3
2014-04-13,33.8
2014-04-14,33.5
2014-04-15,34.7
2014-04-16,35.3
2014-04-17,35.5
2014-04-20,35.7
2014-04-21,34.8
2014-04-22,35.4
2014-04-23,35.2
2014-04-24,34.8
2014-04-27,36.6
2014-04-28,35.9
2014-04-29,36.3
2014-04-30,35.8
2014-05-01,35.5
2014-05-04,35
2014-05-05,35.2
2014-05-06,35.9
2014-05-07,36
2014-05-08,36
2014-05-11,35.8
2014-05-12,35.8
2014-05-13,35.8
2014-05-14,36.4
2014-05-15,36.4
2014-05-18,36.1
2014-05-19,35
2014-05-20,35.1
2014-05-21,34.7
2014-05-22,34.3
2014-05-25,34.3
2014-05-26,34.5
2014-05-27,34
2014-05-28,33.9
2014-05-29,33.1
2014-06-01,33.5
2014-06-02,33.1
2014-06-03,32.9
2014-06-04,33
2014-06-05,32.1
2014-06-08,31.4
2014-06-09,32.3
2014-06-10,32.1
2014-06-11,32.4
2014-06-12,32.8
2014-06-15,32.5
2014-06-16,32.6
2014-06-17,32.9
2014-06-18,33.9
2014-06-19,34.1
2014-06-22,34.2
2014-06-23,34.9
2014-06-24,34.1
2014-06-25,34.8
2014-06-26,34.8
2014-06-29,34.6
2014-06-30,34.6
2014-07-01,35.3
2014-07-02,35.8
2014-07-03,36.4
2014-07-06,36.8
2014-07-07,36.8
2014-07-08,37.1
2014-07-09,36.4
2014-07-10,36.3
2014-07-13,36.8
2014-07-14,37.7
2014-07-15,38.1
2014-07-16,38.4
2014-07-17,38.6
2014-07-20,38.8
2014-07-21,38.6
2014-07-22,39.3
2014-07-23,39.8
2014-07-24,40.8
2014-08-03,41.9
2014-08-04,41.9
2014-08-05,41.4
2014-08-06,41
2014-08-07,41.4
2014-08-10,41.4
2014-08-11,41.5
2014-08-12,43.4
2014-08-13,43.1
2014-08-14,47
2014-08-17,47.4
2014-08-18,47.5
2014-08-19,47.5
2014-08-20,47.1
2014-08-21,46.4
2014-08-24,46
2014-08-25,44.6
2014-08-26,46.3
2014-08-27,47.8
2014-08-28,50
2014-08-31,50
2014-09-01,50
2014-09-02,49.5
2014-09-03,52.5
2014-09-04,52.25
2014-09-07,57
2014-09-08,55.75
2014-09-09,57
2014-09-10,55.75
2014-09-11,56.25
2014-09-14,55.75
2014-09-15,56.25
2014-09-16,58.75
2014-09-17,60
2014-09-18,59.5
2014-09-21,61
2014-09-22,60.25
2014-09-24,60.25
2014-09-25,60
2014-09-28,59.25
2014-09-29,59.75
2014-09-30,63.75
2014-10-01,65.25
2014-10-02,65.75
2014-10-12,59.5
2014-10-13,65.25
2014-10-14,63
2014-10-15,60
2014-10-16,56.75
2014-10-19,62
2014-10-20,62.75
2014-10-21,66
2014-10-22,66.25
2014-10-23,65.25
2014-10-26,70
2014-10-27,72.25
2014-10-28,79
2014-10-29,70.5
2014-10-30,71.5
2014-11-02,74.25
2014-11-03,74.75
2014-11-04,71.5
2014-11-05,73.75
2014-11-06,73.75
2014-11-09,73.25
2014-11-10,74.25
2014-11-11,72
2014-11-12,72.75
2014-11-13,71
2014-11-16,64.5
2014-11-17,58.75
2014-11-18,59.5
2014-11-19,62
2014-11-20,64
2014-11-23,66.75
2014-11-24,60.5
2014-11-25,56.5
2014-11-26,50.5
2014-11-27,49.9
2014-11-30,48.7
2014-12-01,51.25
2014-12-02,50.5
2014-12-03,51.25
2014-12-04,53.75
2014-12-07,53
2014-12-08,47.7
2014-12-09,45
2014-12-10,42.3
2014-12-11,39
2014-12-14,35.2
2014-12-15,31.7
2014-12-16,28.6
2014-12-17,28.5
2014-12-18,32
2014-12-21,35.2
2014-12-22,38.7
2014-12-23,42.5
2014-12-24,46.7
2014-12-25,47
2014-12-28,51.75
2014-12-29,50.75
2014-12-30,46.3
2014-12-31,50
2015-01-01,51.75
2015-01-04,56
2015-01-05,50.75
2015-01-06,52.75
2015-01-07,53.5
2015-01-08,52.75
2015-01-11,53.25
2015-01-12,52.75
2015-01-13,53.75
2015-01-14,52.75
2015-01-15,52
2015-01-18,52.25
2015-01-19,51.75
2015-01-20,52.25
2015-01-21,51.75
2015-01-22,51.25
2015-01-26,51.5
2015-01-27,51.5
2015-01-28,51.5
2015-01-29,51.5
2015-02-01,51.25
2015-02-02,55.75
2015-02-03,54.75
2015-02-04,54.5
2015-02-05,53.75
2015-02-08,53.25
2015-02-09,54.5
2015-02-10,57.5
2015-02-11,59.5
2015-02-12,62.75
2015-02-15,62.75
2015-02-16,62.5
2015-02-17,62
2015-02-18,60.5
2015-02-19,59.75
2015-02-22,58
2015-02-23,57.75
2015-02-24,59.25
2015-02-25,57.75
2015-02-26,55.75
2015-03-01,60.75
2015-03-02,63.75
2015-03-03,67.75
2015-03-04,65.75
2015-03-05,66.5
2015-03-08,70.25
2015-03-09,67.75
2015-03-10,68.25
2015-03-11,68.25
2015-03-12,66.5
2015-03-15,66
2015-03-16,64
2015-03-17,62.75
2015-03-18,59.75
