Date,Price
2020-04-15,17.34
2020-04-16,16.69
2020-04-19,16.85
2020-04-20,16.8
2020-04-21,16.7
2020-04-22,16.64
2020-04-23,16.03
2020-04-26,16.15
2020-04-27,16
2020-04-28,16.05
2020-04-29,16
2020-04-30,16.01
2020-05-03,16.08
2020-05-04,15.98
2020-05-05,16.02
2020-05-06,15.96
2020-05-07,15.95
2020-05-10,16.09
2020-05-11,16.09
2020-05-12,16
2020-05-13,16
2020-05-14,15.96
2020-05-17,15.96
2020-05-18,15.96
2020-05-19,16
2020-05-20,15.97
2020-05-21,16
2020-05-31,16.12
2020-06-01,16.73
2020-06-02,16.73
2020-06-03,16.83
2020-06-04,17
2020-06-07,17.1
2020-06-08,17.04
2020-06-09,17
2020-06-10,16.89
2020-06-11,16.99
2020-06-14,16.83
2020-06-15,16.9
2020-06-16,16.82
2020-06-17,16.81
2020-06-18,16.9
2020-06-21,16.85
2020-06-22,16.83
2020-06-23,16.83
2020-06-24,16.72
2020-06-25,16.5
2020-06-28,16.35
2020-06-29,16.15
2020-06-30,16.11
2020-07-01,16.18
2020-07-02,16.03
2020-07-05,16.1
2020-07-06,16.09
2020-07-07,15.98
2020-07-08,15.96
2020-07-09,16.28
2020-07-12,16.2
2020-07-13,16.18
2020-07-14,16.1
2020-07-15,16.1
2020-07-16,15.98
2020-07-19,15.82
2020-07-20,16.1
2020-07-21,16.15
2020-07-22,16.22
2020-07-23,16.27
2020-07-26,16.23
2020-07-27,16.16
2020-07-28,16.16
2020-07-29,16.1
2020-08-05,16
2020-08-06,16.1
2020-08-09,16.11
2020-08-10,16.17
2020-08-11,16.66
2020-08-12,16.83
2020-08-13,16.91
2020-08-16,16.91
2020-08-17,17.4
2020-08-18,17.69
2020-08-19,18
2020-08-20,17.98
2020-08-23,18.1
2020-08-24,18.21
2020-08-25,18.38
2020-08-26,18.35
2020-08-27,18.34
2020-08-30,18.33
2020-08-31,18.4
2020-09-01,18.32
2020-09-02,18.05
2020-09-03,18
2020-09-06,17.71
2020-09-07,17.48
2020-09-08,17.6
2020-09-09,17.45
2020-09-10,17.47
2020-09-13,18.02
2020-09-14,17.76
2020-09-15,17.75
2020-09-16,17.78
2020-09-17,17.58
2020-09-20,17.64
2020-09-21,17.21
2020-09-22,17.4
2020-09-23,17.3
2020-09-24,17.25
2020-09-27,17.26
2020-09-28,17.41
2020-09-29,17.31
2020-09-30,17.7
2020-10-01,17.7
2020-10-04,17.58
2020-10-05,17.63
2020-10-06,17.79
2020-10-07,17.74
2020-10-08,17.64
2020-10-11,17.68
2020-10-12,17.95
2020-10-13,17.8
2020-10-14,17.87
2020-10-15,17.7
2020-10-18,17.62
2020-10-19,17.58
2020-10-20,17.55
2020-10-21,17.2
2020-10-22,17.26
2020-10-25,17.2
2020-10-26,17.17
2020-10-27,17.4
2020-10-28,17.48
2020-10-29,17.2
2020-11-01,17.21
2020-11-02,17.2
2020-11-03,17.17
2020-11-04,17.43
2020-11-05,17.42
2020-11-08,17.3
2020-11-09,17.55
2020-11-10,18.49
2020-11-11,18.36
2020-11-12,18.7
2020-11-15,18.77
2020-11-16,19
2020-11-17,18.99
2020-11-18,18.88
2020-11-19,18.6
2020-11-22,18.43
2020-11-23,18.5
2020-11-24,18.2
2020-11-25,18.38
2020-11-26,18.4
2020-11-29,18.28
2020-11-30,18.5
2020-12-01,18.65
2020-12-02,18.65
2020-12-03,18.7
2020-12-06,18.91
2020-12-07,18.7
2020-12-08,18.66
2020-12-09,18.88
2020-12-10,18.7
2020-12-13,18.78
2020-12-14,18.99
2020-12-15,19.07
2020-12-16,19.08
2020-12-20,19.3
2020-12-21,18.79
2020-12-22,18.63
2020-12-23,18.62
2020-12-24,18.8
2020-12-27,18.86
2020-12-28,18.81
2020-12-29,18.7
2020-12-30,18.9
